"result_time";"node_id";"parent_id";"rctp_psetsize";"rctp_parent";"rctp_retxs";"options";"thl";"etx";"origin_seqnum";"packet_type";"stats_petx";"stats_letx";"stats_raw_frssi";"stats_raw_brssi";"health_generated";"health_forwarded";"health_retransmissions";"health_dropped";"routingtableactive";"neighbor_id_0";"neighbor_petx_0";"neighbor_parent_0";"neighbor_id_1";"neighbor_petx_1";"neighbor_parent_1";"neighbor_id_2";"neighbor_petx_2";"neighbor_parent_2";"neighbor_id_3";"neighbor_petx_3";"neighbor_parent_3";"neighbor_id_4";"neighbor_petx_4";"neighbor_parent_4";"pkt_length";"parentparent"
"2016-08-19 20:28:31.045";21341;10101;5;10101;1;0;5;10;131;221;50;10;2;223;3204;196;409;0;14;22731;10;40031;23341;10;10501;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-19 20:36:38.101";22731;11301;2;40031;0;0;4;10;96;221;40;10;3;226;5473;8796;1736;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;11101
"2016-08-19 20:40:18.5";20841;11501;2;22731;0;0;5;10;105;221;50;10;2;224;3434;108;651;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-19 21:07:55.705";22831;22731;5;20141;0;0;5;10;134;221;50;10;230;230;1415;840;226;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-19 21:12:39.236";21141;11501;1;11501;2;0;5;10;63;221;51;11;0;214;3136;1;2513;46;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-19 21:15:52.628";20841;11501;2;22731;1;0;5;10;111;221;51;11;1;225;3440;108;658;0;14;11501;11;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-19 21:23:32.109";21341;22731;5;10101;0;0;5;10;140;221;50;10;218;220;3213;196;411;0;14;22731;10;40031;23341;10;10501;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-19 21:25:32.629";23131;22631;4;22631;0;0;5;10;205;221;50;10;233;231;6094;21349;3586;2;20;22731;10;40031;23341;10;10501;11501;10;40031;23031;10;40031;0;0;0;55;40031
"2016-08-19 21:51:18.633";20841;11501;2;22731;0;0;5;10;117;221;51;11;1;225;3446;108;660;0;14;11501;11;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-19 22:07:20.628";22731;40031;2;40031;0;0;4;10;104;221;40;10;223;224;5481;8827;1740;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;11101
"2016-08-19 22:18:38.672";21341;11501;5;10101;1;0;5;10;147;221;50;10;7;241;3220;196;413;0;14;22731;10;40031;23341;10;10501;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-19 22:26:50.245";20841;22731;2;22731;0;0;5;10;122;221;50;10;215;222;3451;108;661;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-19 22:35:52.252";21141;11501;1;11501;0;0;5;10;75;221;51;11;0;216;3148;1;2524;46;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-19 23:02:19.933";20841;22731;2;22731;0;0;5;10;128;221;50;10;215;222;3457;108;664;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-19 23:07:10.812";23131;22631;4;22631;1;0;5;10;215;221;50;10;233;231;6104;21351;3587;2;20;22731;10;40031;23341;10;10501;11501;10;40031;23031;10;40031;0;0;0;55;40031
"2016-08-19 23:13:42.472";21341;11501;5;10101;0;0;5;10;156;221;50;10;6;241;3229;196;417;0;14;22731;10;40031;23341;10;10501;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-19 23:26:20.492";22831;20541;5;20141;2;0;5;10;146;221;50;10;230;232;1427;840;229;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-19 23:37:50.066";20841;22731;2;22731;0;0;5;10;134;221;50;10;215;223;3463;108;669;0;14;11501;11;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-19 23:38:04.02";22731;11301;2;40031;0;0;4;10;113;221;40;10;4;226;5490;8855;1748;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;11101
"2016-08-19 23:59:07.013";21141;11501;1;11501;0;0;5;10;87;221;52;12;0;214;3160;1;2541;46;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-20 00:06:31.584";22631;40031;2;40031;0;0;4;10;253;221;40;10;220;224;5374;10723;1840;3;20;11001;10;11201;22731;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;11101
"2016-08-20 00:08:46.592";21341;20141;5;10101;0;0;5;10;163;221;50;10;218;216;3236;196;419;0;14;22731;10;40031;23341;10;10501;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 00:13:22.204";20841;22731;2;22731;0;0;5;10;138;221;50;10;215;221;3467;108;670;0;14;11501;11;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 00:19:53.344";23031;11501;3;22731;0;0;5;10;198;221;50;10;7;239;5063;9585;1605;4;20;23341;10;10501;11501;10;40031;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 00:48:44.012";23131;11501;4;22631;0;0;5;10;225;221;50;10;7;239;6114;21352;3590;2;20;22731;10;40031;23341;10;10501;11501;10;40031;23031;10;40031;0;0;0;55;40031
"2016-08-20 00:48:52.188";20841;11501;2;22731;0;0;5;10;145;221;51;11;2;225;3474;108;676;0;14;11501;11;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 01:03:51.74";21341;10101;5;10101;0;0;5;10;172;221;50;10;1;223;3245;196;423;0;14;22731;10;40031;23341;10;10501;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 01:08:45.372";22731;11301;2;40031;0;0;4;10;120;221;40;10;4;227;5497;8886;1755;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;11101
"2016-08-20 01:22:40.764";21141;11501;1;11501;0;0;5;10;99;221;53;13;0;215;3172;1;2565;46;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-20 01:24:22.456";20841;22731;2;22731;0;0;5;10;150;221;50;10;214;222;3479;108;677;0;14;11501;11;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 01:44:40.357";22831;22731;5;20141;1;0;5;10;158;221;50;10;229;231;1439;840;231;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-20 01:58:58.733";21341;11501;5;10101;0;0;5;10;179;221;50;10;7;241;3252;196;424;0;14;22731;10;40031;23341;10;10501;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 01:59:52.068";20841;11501;2;22731;0;0;5;10;155;221;50;10;1;225;3484;108;679;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 02:30:21.816";23131;22731;4;22631;0;0;5;10;235;221;54;14;232;232;6124;21356;3596;2;20;22731;14;40031;23341;10;10501;11501;10;40031;23031;10;40031;0;0;0;55;40031
"2016-08-20 02:35:24.504";20841;11501;2;22731;1;0;5;10;161;221;50;10;1;224;3490;108;682;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 02:39:26.928";22731;40031;2;40031;0;0;4;10;129;221;40;10;224;225;5506;8916;1760;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;11101
"2016-08-20 02:45:39.26";21141;11501;1;11501;0;0;5;10;110;221;52;12;0;216;3183;1;2568;46;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-20 02:54:08.249";21341;23341;5;10101;1;0;5;10;187;221;50;10;210;215;3260;196;427;0;14;22731;10;40031;23341;10;10501;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 03:10:53.536";20841;11501;2;22731;0;0;5;10;167;221;50;10;2;225;3496;108;684;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 03:46:24.445";20841;22731;2;22731;0;0;5;10;172;221;50;10;215;222;3501;108;685;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 03:49:07.94";21341;11501;5;10101;0;0;5;10;195;221;50;10;7;241;3268;196;431;0;14;22731;10;40031;23341;10;10501;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 03:49:24.665";22631;11001;2;40031;0;0;4;10;15;221;40;10;2;224;5392;10754;1846;3;20;11001;10;11201;22731;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;11101
"2016-08-20 04:02:56.089";22831;22231;5;20141;0;0;5;10;171;221;50;10;221;222;1452;840;235;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-20 04:08:54.477";21141;11501;1;11501;0;0;5;10;123;221;57;17;0;216;3196;1;2592;47;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-20 04:10:09.844";22731;40031;2;40031;0;0;4;10;136;221;40;10;224;225;5513;8945;1769;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;11101
"2016-08-20 04:11:56.972";23131;22731;4;22631;0;0;5;10;245;221;50;10;232;231;6134;21360;3601;2;20;22731;10;40031;23341;10;10501;11501;10;40031;23031;10;40031;0;0;0;55;40031
"2016-08-20 04:13:49.189";23031;22731;3;22731;0;0;5;10;217;221;50;10;227;227;5082;9590;1614;4;20;23341;10;10501;11501;10;40031;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 04:21:54.72";20841;22731;2;22731;0;0;5;10;178;221;50;10;216;222;3507;108;689;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 04:44:10.745";21341;20141;5;10101;0;0;5;10;204;221;50;10;217;214;3277;196;434;0;14;22731;10;40031;23341;10;10501;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 04:57:25.477";20841;11501;2;22731;0;0;5;10;183;221;50;10;1;224;3512;108;690;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 05:32:13.332";21141;11501;1;11501;1;0;5;10;134;221;52;12;0;215;3207;1;2597;47;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-20 05:32:56.508";20841;22731;2;22731;0;0;5;10;188;221;50;10;215;223;3517;108;692;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 05:39:15.417";21341;20141;5;10101;0;0;5;10;211;221;50;10;218;216;3284;196;438;0;14;22731;10;40031;23341;10;10501;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 05:40:50.893";22731;40031;2;40031;0;0;4;10;145;221;40;10;224;225;5522;8968;1770;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;11101
"2016-08-20 05:53:34.84";23131;22631;4;22631;0;0;5;10;0;221;50;10;233;230;6145;21361;3603;2;20;22731;10;40031;23341;10;10501;11501;10;40031;21731;17;40031;0;0;0;55;40031
"2016-08-20 06:08:28.436";20841;11501;2;22731;1;0;5;10;195;221;50;10;0;224;3524;108;695;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 06:21:18.933";22831;20541;5;20141;0;0;5;10;183;221;50;10;230;231;1464;840;235;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-20 06:34:20.92";21341;23341;5;10101;0;0;5;10;219;221;50;10;210;216;3292;196;439;0;14;22731;10;40031;23341;10;10501;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 06:43:56.84";20841;11501;2;22731;0;0;5;10;199;221;50;10;2;225;3528;108;697;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 07:11:34.148";22731;40031;2;40031;0;0;4;10;152;221;40;10;223;225;5529;9001;1780;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;11101
"2016-08-20 07:19:26.996";20841;11501;2;22731;0;0;5;10;205;221;50;10;0;224;3534;108;698;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 07:29:27.657";21341;22731;5;10101;1;0;5;10;227;221;50;10;220;224;3300;196;441;0;14;22731;10;40031;23341;10;10501;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 07:32:18.532";22631;11001;3;40031;0;0;4;10;35;221;40;10;2;223;5412;10775;1851;3;20;11001;10;11201;40331;10;11101;22731;10;40031;20541;10;40031;0;0;0;55;11101
"2016-08-20 07:35:09.513";23131;11501;5;22631;0;0;5;10;10;221;50;10;7;239;6155;21362;3606;2;20;22731;10;40031;23341;10;10501;11501;10;40031;21731;15;40031;0;0;0;55;40031
"2016-08-20 07:54:58.545";20841;11501;2;22731;0;0;5;10;211;221;50;10;1;225;3540;108;701;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 08:07:47.753";23031;23341;3;22731;0;0;5;10;237;221;50;10;239;241;5102;9599;1624;4;20;23341;10;10501;11501;10;40031;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 08:18:45.34";21141;22831;5;20941;0;0;6;10;158;221;60;10;225;231;3231;1;2628;48;14;11501;22;40031;48895;30;22631;21151;65535;20541;22931;11;20541;0;0;0;55;10101
"2016-08-20 08:24:29.129";21341;10101;5;10101;0;0;5;10;236;221;50;10;2;224;3309;196;444;0;14;22731;10;40031;23341;10;10501;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 08:30:32.225";20841;22731;2;22731;0;0;5;10;216;221;50;10;215;223;3545;108;701;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 08:39:37.1";22831;20541;5;20141;0;0;5;10;195;221;50;10;229;232;1476;845;238;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-20 08:42:15.796";22731;40031;2;40031;0;0;4;10;161;221;40;10;224;224;5538;9028;1781;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;11101
"2016-08-20 09:05:57.548";20841;11501;2;22731;0;0;5;10;221;221;50;10;1;225;3550;108;701;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 09:16:46.065";23131;22631;5;22631;0;0;5;10;19;221;50;10;232;232;6164;21363;3608;2;20;22731;10;40031;23341;10;10501;11501;10;40031;21731;15;40031;0;0;0;55;40031
"2016-08-20 09:19:36.725";21341;22731;5;10101;1;0;5;10;243;221;50;10;218;222;3316;196;450;0;14;22731;10;40031;23341;11;10501;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 09:41:29.876";20841;22731;2;22731;0;0;5;10;228;221;50;10;214;221;3557;108;703;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 09:42:05.597";21141;11501;1;11501;3;0;5;10;170;221;59;19;0;213;3243;1;2638;48;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-20 10:12:58.144";22731;11301;2;40031;0;0;4;10;170;221;40;10;3;225;5547;9058;1787;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;11101
"2016-08-20 10:14:42.584";21341;11501;5;10101;0;0;5;10;251;221;50;10;7;241;3324;196;452;0;14;22731;10;40031;23341;11;10501;22631;10;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 10:16:59.881";20841;11501;2;22731;0;0;5;10;233;221;50;10;2;224;3562;108;703;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 10:52:32.216";20841;22731;2;22731;0;0;5;10;238;221;50;10;214;221;3567;108;705;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 10:57:59.373";22831;22231;5;20141;0;0;5;10;207;221;50;10;221;225;1488;848;241;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-20 10:58:22.068";23131;22631;4;22631;0;0;5;10;30;221;50;10;232;231;6175;21368;3621;2;20;22731;10;40031;23341;10;10501;11501;10;40031;21731;23;40031;0;0;0;55;40031
"2016-08-20 11:05:19.88";21141;11501;1;11501;2;0;5;10;181;221;54;14;0;215;3254;1;2653;48;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-20 11:09:44.204";21341;20141;5;10101;0;0;5;10;4;221;50;10;212;211;3333;196;459;0;14;22731;10;40031;23341;11;10501;22631;18;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 11:15:10.577";22631;40031;3;40031;0;0;4;10;55;221;40;10;221;224;5432;10806;1858;3;20;40331;10;11101;11001;10;11201;22731;10;40031;20541;10;40031;0;0;0;55;11101
"2016-08-20 11:28:00.612";20841;11501;2;22731;0;0;5;10;245;221;50;10;1;223;3574;108;709;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 11:43:40.149";22731;40031;2;40031;0;0;4;10;177;221;40;10;221;222;5554;9086;1789;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;11101
"2016-08-20 12:01:47.236";23031;23341;3;22731;0;0;5;10;255;221;50;10;237;240;5120;9614;1632;4;20;23341;10;10501;11501;10;40031;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 12:03:32.8";20841;11501;2;22731;0;0;5;10;249;221;50;10;0;224;3578;108;709;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 12:04:49.276";21341;10101;5;10101;0;0;5;10;12;221;50;10;2;223;3341;196;460;0;14;22731;10;40031;23341;11;10501;22631;17;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 12:28:34.537";21141;11501;1;11501;2;0;5;10;194;221;52;12;0;215;3267;1;2669;48;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-20 12:39:02.885";20841;22731;2;22731;0;0;5;10;0;221;50;10;212;219;3585;108;710;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 12:39:57.449";23131;20301;5;22631;0;0;5;10;40;221;58;10;3;222;6185;21369;3630;2;20;22731;10;40031;23341;10;10601;11501;10;40031;21731;19;40031;0;0;0;55;40031
"2016-08-20 12:59:56.052";21341;20541;5;10101;0;0;5;10;19;221;50;10;223;230;3348;196;460;0;14;22731;10;40031;23341;11;10601;22631;17;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 13:14:22.248";22731;11301;2;40031;0;0;4;10;186;221;40;10;3;226;5563;9114;1796;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;11101
"2016-08-20 13:14:34.132";20841;22731;2;22731;0;0;5;10;4;221;50;10;213;220;3589;108;711;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 13:16:24.256";22831;11501;5;20141;0;0;5;10;219;221;50;10;6;238;1500;848;246;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-20 13:50:03.181";20841;22731;2;22731;0;0;5;10;10;221;50;10;213;220;3595;108;712;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 13:51:46.96";21141;11501;1;11501;0;0;5;10;205;221;52;12;0;214;3278;1;2684;48;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-20 13:54:57.885";21341;10101;5;10101;0;0;5;10;27;221;50;10;1;222;3356;196;460;0;14;22731;10;40031;23341;11;10601;22631;16;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 14:21:37.108";23131;20301;5;22631;0;0;5;10;50;221;50;10;3;225;6195;21372;3630;2;20;22731;10;40031;23341;10;10601;11501;10;40031;20301;10;40031;0;0;0;55;40031
"2016-08-20 14:25:35.764";20841;22731;2;22731;0;0;5;10;16;221;50;10;214;221;3601;108;712;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 14:45:04.22";22731;40031;2;40031;0;0;4;10;193;221;40;10;222;223;5570;9138;1800;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;11101
"2016-08-20 14:50:02.656";21341;10101;5;10101;0;0;5;10;36;221;50;10;1;222;3365;196;461;0;14;22731;10;40031;23341;11;10601;22631;16;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 14:58:04.44";22631;11001;2;40031;0;0;4;10;74;221;40;10;1;219;5451;10839;1863;3;20;11001;10;11201;22731;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10701
"2016-08-20 15:01:06.405";20841;11501;2;22731;1;0;5;10;21;221;50;10;0;219;3606;108;716;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 15:15:02.288";21141;11501;1;11501;0;0;5;10;217;221;51;11;0;214;3290;1;2694;48;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-20 15:34:39.245";22831;22231;5;20141;0;0;5;10;231;221;50;10;220;222;1512;848;247;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-20 15:36:34.736";20841;11501;2;22731;0;0;5;10;27;221;50;10;1;222;3612;108;718;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 15:45:09.277";21341;20541;5;10101;0;0;5;10;44;221;50;10;221;229;3373;196;462;0;14;22731;10;40031;23341;11;10601;22631;15;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 15:55:43.113";23031;23341;4;22731;0;0;5;10;19;221;50;10;239;240;5140;9623;1642;4;20;23341;10;10601;11501;10;40031;20301;10;10601;23131;10;10601;0;0;0;55;40031
"2016-08-20 16:03:12.489";23131;20301;5;22631;0;0;5;10;60;221;50;10;1;220;6205;21373;3636;2;20;22731;10;40031;23341;10;10601;11501;10;40031;20301;10;40031;0;0;0;55;40031
"2016-08-20 16:12:06.801";20841;11501;2;22731;1;0;5;10;33;221;50;10;0;219;3618;108;720;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 16:15:49.596";22731;40031;2;40031;1;0;4;10;202;221;40;10;221;222;5579;9167;1808;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10701
"2016-08-20 16:38:18.212";21141;11501;1;11501;0;0;5;10;229;221;54;14;0;213;3302;1;2726;48;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-20 16:40:16.094";21341;22731;5;10101;0;0;5;10;51;221;50;10;224;225;3380;196;462;0;14;22731;10;40031;23341;11;10601;22631;15;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 16:47:34.844";20841;22731;2;22731;0;0;5;10;38;221;50;10;215;220;3623;108;721;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 17:23:08.942";20841;11501;2;22731;0;0;5;10;43;221;50;10;0;223;3628;108;723;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 17:35:17.657";21341;20541;5;10101;0;0;5;10;59;221;50;10;219;224;3388;196;464;0;14;22731;10;40031;23341;11;10601;22631;14;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 17:44:47.994";23131;20301;5;22631;1;0;5;10;70;221;50;10;3;224;6215;21375;3640;2;20;22731;10;40031;23341;10;10601;11501;10;40031;20301;10;40031;0;0;0;55;40031
"2016-08-20 17:46:29.693";22731;11301;2;40031;0;0;4;10;209;221;40;10;3;229;5586;9193;1811;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10701
"2016-08-20 17:53:05.144";22831;22231;5;20141;1;0;5;10;244;221;50;10;224;222;1525;848;250;0;20;22731;10;40031;22231;10;11301;20541;10;11301;11501;10;11301;0;0;0;55;40031
"2016-08-20 17:58:36.784";20841;22731;2;22731;0;0;5;10;50;221;50;10;215;222;3635;108;724;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 18:01:33.873";21141;11601;5;20941;0;0;6;10;241;221;60;10;3;230;3314;1;2747;48;14;11501;25;40031;48895;30;22631;21151;65535;20541;22931;11;20541;0;0;0;55;10101
"2016-08-20 18:30:22.716";21341;10101;5;10101;0;0;5;10;67;221;50;10;1;221;3396;196;464;0;14;22731;10;40031;23341;11;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 18:34:11.469";20841;22731;2;22731;1;0;5;10;54;221;50;10;215;221;3639;108;726;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 18:40:57.693";22631;40031;2;40031;0;0;4;10;95;221;40;10;219;223;5472;10871;1866;3;20;11001;10;11201;22731;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10701
"2016-08-20 19:09:45.948";20841;22731;2;22731;0;0;5;10;60;221;50;10;214;223;3645;108;727;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 19:17:11.981";22731;40031;2;40031;0;0;4;10;218;221;40;10;222;224;5595;9223;1816;1;20;11301;10;11101;22631;10;40031;20541;10;11301;20141;10;11301;0;0;0;55;10701
"2016-08-20 19:24:52.056";21141;11501;1;11501;1;0;5;10;252;221;52;12;0;212;3325;1;2771;49;14;48895;30;22631;20941;10;10101;21151;65535;20541;22931;11;20541;0;0;0;55;40031
"2016-08-20 19:25:29.688";21341;11501;5;10101;0;0;5;10;76;221;50;10;7;242;3405;196;465;0;14;22731;10;40031;23341;11;10601;22631;11;40031;20141;10;40031;0;0;0;55;40031
"2016-08-20 19:26:21.16";23131;11501;5;22631;0;0;5;10;80;221;50;10;7;239;6225;21376;3643;2;20;22731;10;40031;23341;10;10601;11501;10;40031;20301;10;40031;0;0;0;55;40031
"2016-08-20 19:45:19.509";20841;22731;2;22731;0;0;5;10;66;221;50;10;215;221;3651;108;732;0;14;11501;10;40031;62031;10;11501;23131;10;22631;20151;10;22631;0;0;0;55;40031
"2016-08-20 19:49:42.752";23031;23341;4;22731;1;0;5;10;39;221;50;10;239;240;5160;9630;1647;4;20;23341;10;10601;11501;10;40031;20301;10;10601;23131;10;10601;0;0;0;55;40031
