"result_time";"total_time";"node_id";"parent_id";"rctp_psetsize";"rctp_parent";"rctp_retxs";"options";"thl";"etx";"origin_seqnum";"packet_type";"stats_petx";"stats_letx";"stats_raw_frssi";"stats_raw_brssi";"health_generated";"health_forwarded";"health_retransmissions";"health_dropped";"ctrl_ntxpkt";"ctrl_nrxpkt";"ctrl_nparentchange";"ctrl_ntricklereset";"data_ntxpkt";"data_nrxpkt";"data_nrxacks";"data_nqueuedrops";"data_ndups";"data_ninconsistencies";"pkt_length"
"2016-08-21 00:14:03.856";840117605;30551;60001;2;30651;0;0;6;10;113;205;61;11;0;217;626;325;1752;37;6696;45499;395;1855;2700;363;911;0;40;0;52
"2016-08-21 00:14:12.349";1452024004;20841;11501;2;22731;0;0;5;10;107;205;50;10;1;225;3692;108;743;0;3402;19478;126;1428;4542;108;3799;0;0;0;52
"2016-08-21 00:15:46.889";919756807;10201;1;1;1;0;0;1;10;106;205;10;10;2;255;875;55856;0;0;443;6689;4;25;56728;55990;56728;0;136;0;52
"2016-08-21 00:16:29.088";917568021;40031;10301;2;10301;0;0;3;10;170;205;30;10;2;213;683;43196;3131;0;1272;10196;29;360;46981;43262;43850;0;94;0;52
"2016-08-21 00:16:53.201";843840021;60201;20301;1;20301;1;0;5;10;59;205;50;10;0;216;828;157;422;0;59421;17793;599;24388;1404;158;983;0;2;0;52
"2016-08-21 00:19:22.465";1450464004;21141;11801;5;20941;0;0;6;10;39;205;60;10;2;224;3368;1;2832;49;988;8602;446;163;6200;1;3319;0;0;0;52
"2016-08-21 00:19:35.464";847584021;21731;40331;5;10101;0;0;5;10;26;205;50;10;4;230;795;2228;533;0;3371;23891;35;1230;3552;2232;3019;0;7;0;52
"2016-08-21 00:19:40.393";1444060804;20141;40031;2;40031;0;0;4;10;114;205;40;10;215;223;2931;2894;343;3;4189;9093;94;1900;6164;2899;5818;0;8;1;52
"2016-08-21 00:21:12.024";843703221;60631;60201;5;11401;0;0;6;10;27;205;60;10;247;254;796;60;255;0;59514;15321;563;22429;1110;60;855;0;0;2;52
"2016-08-21 00:21:13.429";843825624;60531;23031;5;60201;1;0;6;10;185;205;60;10;211;217;698;52;291;0;58444;58376;571;21966;1038;52;748;0;1;1;52
"2016-08-21 00:21:15.317";826675204;50131;11601;5;50331;3;0;6;10;132;205;60;10;0;223;645;59;1249;29;1204;12669;182;194;1948;59;673;0;1;1;52
"2016-08-21 00:23:32.997";843969621;60331;11401;5;60001;0;0;6;10;149;205;60;10;7;241;662;48;270;0;58569;21108;587;20007;977;49;707;0;3;0;52
"2016-08-21 00:26:17.505";845064006;60001;11501;2;20301;0;0;5;10;141;205;50;10;0;255;654;1958;723;18;36936;8458;188;15307;3322;2008;2581;0;62;1;52
"2016-08-21 00:27:26.984";848988005;11001;11201;1;11201;0;0;3;10;224;205;30;10;0;255;737;2459;89;1;1192;59312;19;229;3283;2466;3193;0;8;0;52
"2016-08-21 00:28:42.96";1456828804;21341;10101;5;10101;1;0;5;10;119;205;50;10;1;219;3448;196;476;0;4517;44968;76;1958;4118;196;3643;0;0;2;52
"2016-08-21 00:28:56.676";3842092820;22731;40031;1;40031;1;0;4;10;246;205;40;10;224;224;5623;9314;1831;1;39491;23833;806;24336;16752;9324;14921;0;24;0;52
"2016-08-21 00:29:11.968";3826468820;23131;11501;5;22631;1;0;5;10;111;205;50;10;7;238;6256;21377;3648;2;47209;45303;600;57771;31251;21391;27602;0;42;0;52
"2016-08-21 00:33:28.837";842587221;62231;10101;3;20301;1;0;5;10;172;205;50;10;4;225;685;77;223;0;20509;56556;79;9325;980;77;758;0;3;0;52
"2016-08-21 00:33:43.901";822787206;11201;10801;1;10801;0;0;2;10;229;205;20;10;1;255;742;6102;139;0;350;64925;7;2;6982;6132;6843;0;30;0;52
"2016-08-21 00:33:48.965";843350421;61631;10101;1;10101;0;0;5;10;237;205;51;11;255;214;750;2165;1767;6;57718;27176;362;13829;4663;2167;2890;0;20;3;52
"2016-08-21 00:33:51.165";846489606;11601;22731;4;11501;0;0;5;10;66;205;50;10;234;5;835;642;35;0;13980;13412;44;3722;1511;648;1476;0;6;2;52
"2016-08-21 00:34:41.181";848390421;21831;22731;5;10101;0;0;5;10;211;205;50;10;222;223;724;10;98;0;10312;15342;34;3971;831;10;733;0;0;0;52
"2016-08-21 00:34:43.284";848232021;22131;10401;5;10101;0;0;6;10;175;205;50;10;1;221;688;281;239;1;9561;44642;51;3259;1207;282;967;0;1;0;52
"2016-08-21 00:36:59.749";844675221;60831;61931;5;60201;0;0;6;10;45;205;60;10;213;218;814;36;450;0;59933;10381;684;25291;1299;36;849;0;0;1;52
"2016-08-21 00:41:34.697";831758421;23241;10101;4;20301;0;0;5;10;154;205;50;10;2;219;667;246;391;1;14004;48930;130;6120;1302;264;910;0;19;0;52
"2016-08-21 00:43:28.021";828828004;50331;23341;1;23341;0;0;5;10;178;205;50;10;216;226;691;126;723;7;621;5959;147;79;1539;126;809;0;0;0;52
"2016-08-21 00:48:25.008";843976821;61731;61431;5;11401;1;0;6;10;173;205;60;10;248;247;686;19;296;1;58897;17019;632;21981;999;19;703;0;0;0;52
"2016-08-21 00:52:24.641";920678405;10701;10201;2;10201;0;0;2;10;187;205;20;10;1;255;700;21859;481;0;926;55871;12;184;23037;21922;22556;0;65;0;52
"2016-08-21 00:53:14.501";1443952808;31131;50531;5;60201;0;0;6;10;129;205;63;13;223;0;1154;5356;730;4;40153;39553;342;15930;7225;5408;6491;0;66;6;52
"2016-08-21 00:56:15.061";920289606;10501;10301;2;10701;0;0;3;10;27;205;30;10;0;255;796;7860;618;1;1474;23179;28;311;9270;7899;8651;0;42;0;52
"2016-08-21 00:56:21.117";851443205;20301;10601;1;10601;0;0;4;10;194;205;41;11;0;255;707;1660;447;7;20060;22574;74;7069;2810;1678;2356;0;21;2;52
"2016-08-21 00:56:23.865";920304006;11301;40031;5;11101;0;0;4;10;241;205;40;10;226;4;754;11814;427;0;1916;17847;4;464;12986;11905;12559;0;99;0;52
"2016-08-21 00:58:15.689";847656006;21501;10101;1;10101;0;0;5;10;182;205;53;13;0;0;695;3776;391;5;33213;46270;158;12097;4839;3826;4443;0;72;5;52
"2016-08-21 00:58:41.528";849700821;22031;20301;5;10101;0;0;5;10;240;205;51;10;6;239;753;38;117;1;4589;2616;55;1584;907;38;789;0;0;0;52
"2016-08-21 00:59:04.108";845006421;61431;10101;1;10101;1;0;5;10;217;205;51;11;0;217;730;1344;1020;5;56184;4572;453;8951;3084;1346;2060;0;10;0;52
"2016-08-21 00:59:19.065";922428006;10011;1;1;1;0;0;1;10;152;205;10;10;6;255;921;5392;0;0;399;2459;3;8;6312;5458;6312;0;66;0;52
"2016-08-21 01:00:08.224";1452964804;21141;22831;5;20941;0;0;6;10;45;205;60;10;225;231;3374;1;2836;49;989;9016;446;163;6210;1;3325;0;0;0;52
"2016-08-21 01:00:30.057";915516004;20851;22631;3;11501;2;0;5;10;18;205;51;11;216;217;787;1;473;0;544;22891;61;74;1258;1;787;0;0;0;52
"2016-08-21 01:02:39.534";1088640020;22931;22731;5;22731;0;0;5;10;39;205;50;10;232;231;1576;780;668;19;10279;12958;160;4203;3022;780;2335;0;1;0;52
"2016-08-21 01:03:42.845";915588005;20941;20441;5;10101;0;0;6;10;26;205;50;10;212;217;795;471;433;8;2912;24286;69;1075;1698;471;1257;0;0;0;52
"2016-08-21 01:06:05.529";843652805;30251;21501;4;21501;0;0;6;10;2;205;63;10;1;222;771;33;1135;14;481;64643;237;48;1933;33;789;0;0;0;52
"2016-08-21 01:06:48.192";922896006;10801;1;1;1;0;0;1;10;47;205;10;10;0;255;816;17821;547;5;565;4792;17;66;19183;17912;18631;0;91;0;52
"2016-08-21 01:07:10.429";834278421;20441;40331;2;10501;0;0;5;10;3;205;49;10;3;223;772;909;257;0;2982;30961;41;1119;1937;910;1680;0;1;0;52
"2016-08-21 01:07:18.293";3828837620;23031;11501;4;22731;0;0;5;10;66;205;50;10;7;240;5187;9641;1656;4;40636;25783;916;32084;16475;9644;14815;0;11;2;52
"2016-08-21 01:09:15.216";1455400804;20841;11501;2;22731;1;0;5;10;117;205;50;10;1;223;3702;108;749;0;3403;21215;126;1428;4557;108;3809;0;0;0;52
"2016-08-21 01:09:41.609";852429606;10401;10601;3;10601;0;0;4;10;71;205;40;10;0;2;840;1229;41;0;3142;33515;18;907;2107;1237;2066;0;10;0;52
"2016-08-21 01:10:08.569";828835205;30651;21501;5;21501;0;0;6;10;177;205;63;10;2;222;690;308;1092;17;29262;12862;535;10071;2089;308;980;0;0;1;52
"2016-08-21 01:12:22.8";844293604;31051;21501;2;21501;0;0;6;10;209;205;64;11;0;208;722;67;480;4;6580;13729;216;1503;1268;67;784;0;0;1;52
"2016-08-21 01:13:01.209";845856021;61331;60001;5;61631;0;0;6;10;35;205;60;10;2;221;804;40;357;2;58369;44338;665;21772;1198;40;839;0;2;3;52
"2016-08-21 01:13:08.369";849139206;11501;40031;1;40031;0;0;4;10;113;205;40;10;233;255;626;11978;11;0;14378;19999;10;4125;12596;12058;12585;0;98;0;52
"2016-08-21 01:13:19.693";1459567204;21341;23341;5;10101;2;0;5;10;126;205;50;10;211;215;3455;196;480;0;4517;46105;76;1958;4128;196;3650;0;0;2;52
"2016-08-21 01:15:58.697";846043221;61531;60201;5;61631;0;0;6;10;169;205;60;10;229;231;682;197;568;2;58245;56027;626;15699;1445;197;875;0;1;2;52
"2016-08-21 01:16:30.013";846547221;60931;10101;1;10101;1;0;5;10;213;205;53;13;0;211;726;321;723;4;60658;36565;620;28600;1765;321;1039;0;3;3;52
"2016-08-21 01:16:39.449";845236823;62031;11501;3;11501;2;0;5;10;55;205;50;10;0;217;824;291;306;0;21644;31623;113;10318;1414;293;1110;0;6;0;52
"2016-08-21 01:16:44.806";832694421;22531;20541;5;10101;0;0;6;10;208;205;50;10;215;223;721;16;125;0;15509;40093;54;6610;861;16;736;0;0;0;52
"2016-08-21 01:17:38.676";846028822;61831;11401;5;61631;1;0;6;10;136;205;60;10;3;226;649;494;477;3;53486;17042;612;4076;1618;494;1139;0;0;2;52
"2016-08-21 01:18:51.625";842356804;50531;23341;2;23341;1;0;5;10;196;205;50;10;221;227;709;391;397;0;10416;42555;88;3244;1493;392;1097;0;3;0;52
"2016-08-21 01:19:00.292";850860021;22431;11501;5;20141;0;0;5;10;49;205;51;11;0;219;818;1261;957;5;2040;8444;57;601;3032;1263;2070;0;5;0;52
"2016-08-21 01:19:02.08";846792021;61231;61631;5;61631;0;0;6;10;222;205;60;10;235;236;735;56;394;3;60358;30983;742;28027;1183;56;786;0;1;1;52
"2016-08-21 01:19:43.453";921182402;40331;10601;4;10601;0;0;4;10;251;205;40;10;2;2;764;786;478;6;3237;51231;42;954;2027;788;1543;0;2;0;52
"2016-08-21 01:20:38.868";850953621;22231;22731;5;11301;0;0;5;10;137;205;50;10;222;222;650;719;360;3;1712;41180;31;499;1728;720;1365;0;1;0;52
"2016-08-21 01:24:14.357";1448028004;20141;40031;2;40031;0;0;4;10;122;205;40;10;215;222;2939;2909;349;3;4191;10554;94;1900;6193;2917;5841;0;11;1;52
"2016-08-21 01:25:32.537";848059225;60201;20301;1;20301;0;0;5;10;63;205;50;10;0;217;832;168;427;0;59931;52154;599;25294;1425;169;998;0;2;0;52
"2016-08-21 01:26:34.669";852019206;20031;22631;3;11501;0;0;5;10;144;205;50;10;236;5;657;111;20;0;18506;2697;60;5829;787;113;767;0;2;0;52
"2016-08-21 01:26:45.401";851328021;22331;10101;4;10101;0;0;5;10;111;205;50;10;4;231;624;571;513;7;3658;23014;40;1264;1705;571;1185;0;2;0;52
"2016-08-21 01:27:43.6";826394407;10911;10701;2;11201;0;0;3;10;174;205;39;19;0;0;687;0;267;0;372;1099;16;16;953;0;686;0;0;0;52
"2016-08-21 01:28:54.621";1090461620;22831;11501;4;20141;0;0;5;10;28;205;50;10;6;237;1565;852;256;0;11880;6554;107;4719;2672;853;2416;0;1;0;52
"2016-08-21 01:31:20.569";850953621;20151;20141;5;10101;0;0;5;10;193;205;50;10;2;246;706;34;83;0;3046;20340;42;1143;822;34;739;0;0;0;52
"2016-08-21 01:32:30.413";853207205;10101;40031;1;40031;0;0;4;10;201;205;40;10;225;255;714;16679;24;0;14557;4705;17;4359;17374;16920;17350;0;283;0;52
"2016-08-21 01:32:47.753";843976806;31301;31131;2;50031;1;0;7;10;154;205;73;13;0;0;667;4;1181;57;467;24235;105;12;1850;4;613;0;0;0;52
"2016-08-21 01:33:07.348";922284021;40231;40031;4;10501;1;0;4;10;61;205;40;10;241;239;830;105;108;0;2019;12018;14;585;1041;106;934;0;1;0;52
"2016-08-21 01:35:09.433";848232022;60731;61631;5;61631;0;0;6;10;214;205;60;10;232;236;727;50;425;1;60525;27144;650;26365;1199;50;773;0;2;1;52
"2016-08-21 01:37:12.374";923544006;10301;10201;1;10201;0;0;2;10;27;205;20;10;1;255;796;20130;263;0;949;63910;7;182;21183;20509;20920;0;384;0;52
"2016-08-21 01:37:28.717";833256021;20541;11501;5;11301;0;0;5;10;175;205;50;10;9;245;688;733;307;1;2710;7871;30;868;1725;736;1417;0;5;0;52
"2016-08-21 01:40:47.057";1455465604;21141;11801;5;20941;0;0;6;10;50;205;60;10;2;221;3379;1;2836;49;990;9584;446;163;6215;1;3330;0;0;0;52
"2016-08-21 01:41:57.428";923385607;11101;10701;4;10301;0;0;3;10;235;205;30;10;8;8;748;28628;351;0;880;27952;8;158;29721;28887;29370;0;264;0;52
"2016-08-21 01:42:09.977";848678421;60831;60201;5;60201;0;0;6;10;49;205;60;10;236;240;818;36;451;0;60474;49676;688;26219;1304;36;853;0;0;1;52
"2016-08-21 01:43:32.364";3846700820;22631;40031;2;40031;0;0;4;10;131;205;40;10;218;223;5508;10927;1879;3;28758;32874;710;15116;18300;10934;16418;0;20;1;52
"2016-08-21 01:43:56.397";3831062420;23131;20301;5;22631;0;0;5;10;118;205;50;10;4;227;6263;21378;3649;2;47371;51173;600;57855;31261;21392;27610;0;42;0;52
"2016-08-21 01:44:43.865";828662421;23341;11001;3;10601;0;0;4;10;115;205;40;10;6;233;628;2086;611;1;15365;33697;67;5822;3324;2086;2712;0;0;0;52
"2016-08-21 01:47:56.48";923472002;10601;11201;1;11201;0;0;3;10;227;205;30;10;0;255;740;5007;1606;8;1606;35284;53;371;7347;5032;5733;0;30;0;52
"2016-08-21 01:48:57.637";827409603;11201;10801;1;10801;0;0;2;10;234;205;20;10;2;255;747;6306;139;0;352;65419;7;2;7191;6337;7052;0;31;0;52
"2016-08-21 01:49:55.217";836395205;21031;20441;4;20441;0;0;5;10;5;205;50;10;220;229;774;158;112;0;6540;26403;46;2160;1042;158;930;0;1;0;52
"2016-08-21 01:50:55.424";849340821;60531;60201;5;11401;0;0;6;10;190;205;60;10;242;247;703;52;291;0;59074;36997;573;22955;1044;52;753;0;1;1;52
"2016-08-21 01:51:15.085";844905604;50031;21501;1;21501;0;0;6;10;191;205;61;10;2;217;704;167;1292;23;2155;26070;283;428;2160;224;845;0;59;0;52
"2016-08-21 01:53:36.805";848253621;61631;10101;1;10101;0;0;5;10;241;205;50;10;0;212;754;2173;1771;6;58275;65050;362;14678;4679;2175;2902;0;20;3;52
"2016-08-21 01:53:55.053";848923223;61131;61431;5;61631;0;0;6;10;130;205;60;10;226;225;643;55;442;9;61030;32291;649;30700;1139;55;688;0;0;2;52
"2016-08-21 01:55:19.957";852048007;20711;10101;2;10101;0;0;5;10;164;205;50;10;2;3;677;393;52;0;17326;4109;74;5083;1120;395;1068;0;3;0;52
"2016-08-21 01:56:17.692";851558407;11601;22731;4;11501;0;0;5;10;71;205;50;10;231;255;840;647;38;0;14118;18141;44;3764;1524;653;1486;0;6;2;52
"2016-08-21 01:57:04.961";847728021;62131;10401;3;10401;0;0;5;10;228;205;50;10;2;221;741;174;229;0;23003;21809;106;10875;1142;174;913;0;1;0;52
"2016-08-21 01:57:49.045";1462305604;21341;11501;5;10101;0;0;5;10;133;205;50;10;7;241;3462;196;482;0;4519;47014;76;1958;4139;196;3657;0;0;2;52
"2016-08-21 01:58:21.492";837424821;20641;20441;5;10101;0;0;5;10;133;205;50;10;250;248;646;462;196;0;2955;46309;36;1050;1303;464;1107;0;2;0;52
"2016-08-21 01:58:38.652";846201604;30751;30651;2;30651;0;0;7;10;7;205;70;10;212;211;776;0;820;5;429;59039;221;12;1595;0;770;0;0;0;52
"2016-08-21 02:00:29.857";844804807;50431;61931;5;23131;0;0;6;10;6;205;60;10;227;4;775;944;549;16;35224;17706;205;12860;2264;961;1699;0;20;8;52
"2016-08-21 02:01:46.693";853862421;21731;10101;5;40331;0;0;5;10;31;205;50;10;6;235;800;2230;534;0;3374;27649;36;1230;3560;2234;3026;0;7;0;52
"2016-08-21 02:04:10.441";1458777604;20841;22731;2;22731;1;0;5;10;124;205;50;10;216;222;3709;108;754;0;3405;23074;126;1428;4569;108;3816;0;0;0;52
"2016-08-21 02:05:58.005";1092528020;22931;23341;5;22731;1;0;5;10;44;205;50;10;225;223;1581;780;669;19;10280;16288;160;4203;3027;780;2340;0;1;0;52
"2016-08-21 02:07:14.669";833976001;50331;23341;1;23341;0;0;5;10;183;205;50;10;217;223;696;127;725;7;624;9011;147;79;1547;127;815;0;0;0;52
"2016-08-21 02:07:52.221";926640006;10011;1;1;1;0;0;1;10;156;205;10;10;6;255;925;5392;0;0;401;2464;3;8;6316;5458;6316;0;66;0;52
"2016-08-21 02:10:16.649";856152006;10401;11001;2;10601;0;0;4;10;74;205;40;10;3;255;843;1234;41;0;3143;35216;18;907;2115;1242;2074;0;10;0;52
"2016-08-21 02:10:53.989";838195221;20441;10501;1;10501;0;0;4;10;7;205;40;10;1;213;776;916;262;0;2984;32852;41;1119;1953;917;1691;0;1;0;52
"2016-08-21 02:12:43.821";926942405;10201;1;1;1;0;0;1;10;113;205;10;10;2;255;882;56016;0;0;446;6711;4;25;56895;56150;56895;0;136;0;52
"2016-08-21 02:13:50.112";830880005;20251;20441;4;10101;0;0;5;10;133;205;50;10;234;240;646;2;59;0;2716;6698;30;854;706;2;647;0;0;0;52
"2016-08-21 02:14:46.149";927072005;10801;1;1;1;0;0;1;10;50;205;10;10;0;255;819;18054;547;5;567;4804;17;66;19419;18145;18867;0;91;0;52
"2016-08-21 02:16:18.077";854474421;22031;23341;4;10101;0;0;5;10;245;205;55;15;210;212;758;38;120;1;4591;4943;55;1584;915;38;794;0;0;0;52
"2016-08-21 02:21:31.537";1457966404;21141;20941;5;20941;0;0;6;10;57;205;60;10;216;217;3386;1;2849;49;991;10220;448;163;6235;1;3337;0;0;0;52
"2016-08-21 02:23:34.276";848419205;30251;50431;3;50431;0;0;7;10;8;205;61;12;1;223;777;33;1145;14;493;190;243;49;1954;33;795;0;0;0;52
"2016-08-21 02:24:16.001";854964021;22131;10401;5;10101;0;0;5;10;181;205;50;10;3;224;694;281;241;1;9564;49207;53;3259;1215;282;973;0;1;0;52
"2016-08-21 02:25:44.377";853200006;11401;10101;2;10101;0;0;5;10;145;205;50;10;3;2;658;2992;190;0;49635;48067;134;25516;3789;3051;3599;0;109;0;52
"2016-08-21 02:26:42.848";920808004;20851;20301;3;11501;3;0;5;10;22;205;51;11;0;215;791;1;478;0;547;24288;61;74;1266;1;791;0;0;0;52
"2016-08-21 02:26:52.813";1449705608;31131;23031;5;23031;0;0;6;10;134;205;60;10;231;4;1159;5369;735;4;40710;51833;352;16185;7248;5421;6509;0;66;7;52
"2016-08-21 02:27:31.017";857044806;20301;10601;1;10601;0;0;4;10;198;205;40;10;0;255;711;1716;461;7;20233;28218;74;7123;2884;1736;2416;0;23;2;52
"2016-08-21 02:28:43.06";925970406;10501;10701;2;10701;0;0;3;10;32;205;30;10;1;255;801;7890;618;1;1476;25755;28;311;9305;7932;8686;0;45;0;52
"2016-08-21 02:28:48.489";1451995204;20141;10601;2;40031;0;0;4;10;130;205;40;10;0;221;2947;2924;349;3;4192;11976;94;1900;6216;2935;5864;0;14;1;52
"2016-08-21 02:31:09.777";1448892001;30451;60201;2;60001;0;0;6;10;69;205;61;10;213;219;1094;206;1849;59;26877;31205;766;10405;3148;206;1240;0;0;0;52
"2016-08-21 02:31:20.193";852948005;11801;20301;4;22731;0;0;5;10;184;205;50;10;1;1;697;1065;113;0;14081;48976;92;4003;1872;1074;1759;0;11;0;52
"2016-08-21 02:31:22.609";852746406;60001;20301;2;20301;0;0;5;10;147;205;50;10;0;1;660;1984;741;18;37526;22230;196;15614;3372;2034;2613;0;62;1;52
"2016-08-21 02:31:35.273";851248821;61231;61931;5;61431;0;0;6;10;226;205;60;10;210;208;739;58;396;3;60930;6007;760;28946;1191;58;792;0;1;1;52
"2016-08-21 02:34:14.772";852278421;60201;20301;1;20301;0;0;5;10;67;205;51;11;0;217;836;188;434;0;60443;20874;611;26087;1456;189;1022;0;2;0;52
"2016-08-21 02:34:55.565";834048005;30651;21501;2;21501;0;0;6;10;181;205;60;10;2;222;694;313;1111;17;29463;15760;550;10127;2117;313;989;0;0;1;52
"2016-08-21 02:35:05.66";855792021;21931;40331;5;22631;0;0;4;10;171;205;50;10;0;215;684;63;106;0;3285;65052;40;1236;852;63;746;0;0;1;52
"2016-08-21 02:36:16.248";838807221;23241;10101;4;20301;0;0;5;10;160;205;50;10;2;218;673;246;392;1;14201;57021;136;6211;1309;264;916;0;19;0;52
"2016-08-21 02:39:01.521";857073605;11001;11201;1;11201;0;0;3;10;232;205;30;10;0;255;745;2500;89;1;1195;62697;19;229;3332;2508;3242;0;9;0;52
"2016-08-21 02:40:01.036";850838421;61731;61631;5;61431;0;0;6;10;178;205;60;10;243;244;691;24;303;1;59740;9689;654;23354;1017;24;713;0;0;0;52
"2016-08-21 02:41:18.445";835286404;50131;21501;5;21501;0;0;6;10;139;205;60;10;4;234;652;59;1250;29;1208;15237;188;194;1959;59;680;0;1;1;52
"2016-08-21 02:42:29.32";1465044004;21341;23341;5;10101;3;0;5;10;139;205;50;10;209;218;3468;196;488;0;4520;47970;76;1958;4148;196;3663;0;0;2;52
"2016-08-21 02:43:22.193";926877606;11301;11101;5;11101;0;0;4;10;247;205;40;10;1;2;760;11817;427;0;1919;20955;4;464;12995;11908;12568;0;99;0;52
"2016-08-21 02:43:35.997";850586421;62031;20301;2;11501;0;0;5;10;60;205;50;10;1;223;829;291;306;0;21837;38357;117;10403;1421;293;1115;0;6;0;52
"2016-08-21 02:43:56.329";856080021;22431;20141;5;20141;0;0;5;10;54;205;50;10;224;222;823;1261;958;5;2042;11219;59;601;3038;1263;2075;0;5;0;52
"2016-08-21 02:44:36.381";849960003;31051;21501;1;21501;0;0;6;10;214;205;64;14;0;208;727;67;483;4;6583;14352;222;1503;1276;67;789;0;0;1;52
"2016-08-21 02:46:19.197";921902405;20941;20441;5;10101;1;0;5;10;31;205;50;10;210;219;800;473;434;8;2915;28217;69;1075;1705;473;1264;0;0;0;52
"2016-08-21 02:47:19.109";852681621;60831;60201;5;61431;0;0;6;10;54;205;60;10;239;241;823;39;453;0;60957;20580;709;27018;1314;39;861;0;0;1;52
"2016-08-21 02:48:39.556";856627221;21831;20141;5;10101;0;0;5;10;218;205;50;10;239;236;731;10;99;0;10494;21980;34;4030;839;10;740;0;0;0;52
"2016-08-21 02:49:03.72";850924821;61931;20301;4;11501;0;0;5;10;112;205;50;10;2;221;625;522;483;1;24604;17968;139;13759;1624;530;1140;0;13;0;52
"2016-08-21 02:49:42.205";852948021;60331;11401;5;60001;0;0;6;10;156;205;60;10;8;241;669;53;270;0;59689;33900;610;21762;989;54;719;0;3;0;52
"2016-08-21 02:51:21.921";854604002;21501;10101;1;10101;0;0;5;10;187;205;50;10;0;2;700;3802;394;5;33549;55754;164;12205;4872;3853;4473;0;74;5;52
"2016-08-21 02:53:29.509";852508821;60931;10101;1;10101;0;0;5;10;217;205;52;12;0;212;730;326;729;4;61381;23395;630;29751;1781;326;1048;0;3;3;52
"2016-08-21 02:57:20.013";852264021;61331;61431;5;60201;1;0;6;10;42;205;60;10;243;241;811;51;363;2;59170;36856;680;23097;1221;51;857;0;2;3;52
"2016-08-21 02:57:41.304";858441606;10101;40031;1;40031;0;0;4;10;206;205;40;10;225;255;719;16766;24;0;14720;10491;17;4401;17466;17008;17442;0;284;0;52
"2016-08-21 02:58:42.913";3835656020;23131;23341;5;22631;0;0;5;10;126;205;50;10;235;236;6271;21380;3650;2;47557;57175;603;57945;31272;21394;27620;0;42;0;52
"2016-08-21 02:59:07.916";1462154403;20841;22731;2;22731;0;0;5;10;134;205;50;10;215;223;3719;108;760;0;3406;25116;128;1428;4586;108;3826;0;0;0;52
"2016-08-21 03:02:10.697";1460467204;21141;11601;5;22831;0;0;6;10;62;205;60;10;3;231;3391;1;2850;49;992;10749;449;163;6241;1;3342;0;0;0;52
"2016-08-21 03:02:25.725";927763235;40031;10301;2;10301;0;0;3;10;177;205;30;10;2;217;690;43609;3159;0;1276;13466;29;360;47429;43676;44270;0;95;0;52
"2016-08-21 03:04:08.041";851846421;62231;10101;2;20301;0;0;5;10;179;205;50;10;4;228;692;81;224;0;20893;2381;84;9499;993;81;769;0;3;0;52
"2016-08-21 03:04:11.625";832032006;11201;10801;1;10801;0;0;2;10;237;205;20;10;2;255;750;6527;139;0;354;457;7;2;7415;6561;7276;0;34;0;52
"2016-08-21 03:07:13.457";850752001;30551;60001;1;60001;1;0;6;10;121;205;62;12;0;217;634;325;1765;37;6929;50526;408;1912;2720;363;919;0;40;0;52
"2016-08-21 03:09:13.188";1096416020;22931;20301;5;22731;0;0;5;10;50;205;50;10;5;227;1587;781;674;19;10282;19686;163;4203;3040;781;2347;0;1;0;52
"2016-08-21 03:10:51.137";859874402;10401;11001;2;10601;0;0;4;10;77;205;40;10;1;2;846;1239;41;0;3144;37086;18;907;2123;1247;2082;0;10;0;52
"2016-08-21 03:12:58.809";839124021;20541;20441;5;11301;0;0;5;10;180;205;50;10;4;4;693;733;308;1;2712;11237;30;868;1731;736;1422;0;5;0;52
"2016-08-21 03:13:25.7";853156821;61631;61431;5;61431;0;0;6;10;246;205;60;10;245;241;759;2185;1781;6;58823;39305;377;15418;4706;2187;2919;0;20;3;52
"2016-08-21 03:13:35.781";839872821;22531;11501;5;10101;0;0;5;10;213;205;50;10;3;222;726;16;132;0;15522;45712;56;6612;873;16;741;0;0;0;52
"2016-08-21 03:14:40.389";842112021;20441;10501;1;10501;1;0;4;10;11;205;40;10;0;212;780;923;266;0;2986;34976;41;1119;1967;924;1702;0;1;0;52
"2016-08-21 03:14:42.317";857304021;20151;10101;5;10101;0;0;5;10;199;205;50;10;5;227;712;34;83;0;3049;24225;42;1143;828;34;745;0;0;0;52
"2016-08-21 03:15:13.437";853372821;61431;10101;1;10101;0;0;5;10;224;205;50;10;1;219;737;1361;1029;5;57161;6195;466;10445;3117;1364;2083;0;12;0;52
"2016-08-21 03:16:22.269";3836764820;23031;23341;4;22731;1;0;5;10;75;205;50;10;238;241;5196;9643;1659;4;40866;34973;919;32185;16488;9646;14826;0;11;2;52
"2016-08-21 03:16:25.381";930852006;10011;1;1;1;0;0;1;10;160;205;10;10;7;7;929;5392;0;0;402;2471;3;8;6320;5458;6320;0;66;0;52
"2016-08-21 03:18:48.133";856627206;11601;10101;4;11501;0;0;5;10;76;205;50;10;5;5;845;655;41;0;14314;23235;44;3820;1540;661;1499;0;6;2;52
"2016-08-21 03:20:43.489";854856021;60531;61431;5;61431;0;0;6;10;194;205;60;10;240;240;707;56;293;0;59730;18840;591;24008;1054;56;761;0;1;1;52
"2016-08-21 03:20:44.029";3852648020;22731;40031;1;40031;0;0;4;10;6;205;40;10;222;223;5639;9363;1843;1;39561;30610;806;24352;16830;9373;14986;0;24;0;52
