"result_time";"pkt_length";"node_id";"parent_id";"rctp_psetsize";"rctp_parent";"rctp_retxs";"options";"thl";"etx";"origin_seqnum";"packet_type";"stats_petx";"stats_letx";"stats_raw_frssi";"stats_raw_brssi";"health_generated";"health_forwarded";"health_retransmissions";"health_dropped";"flag";"linkid_sum";"temp_cs";"temp";"hum_cs";"hum";"adc_cs";"adc";"path0";"path1";"path2";"path3";"path4";"path5";"path6";"path7";"path8";"path9";"path10";"path11"
"2016-08-22 02:20:04.834";69;61731;61431;5;61431;0;0;6;10;249;222;60;10;248;247;762;25;366;1;0;2030078951;34825;5906;10051;1094;2308;762;10101;40031;10701;10201;1;0;0;0;0;0;0;0
"2016-08-22 02:20:26.154";69;22031;10101;5;10101;0;0;5;10;67;222;50;10;7;238;836;53;134;1;0;4005958815;28757;5810;11477;2591;1526;679;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 02:20:35.684";69;22531;21731;5;10101;0;0;5;10;31;222;50;10;222;222;800;18;152;0;0;1359877779;28730;5786;12004;2454;2228;742;40031;10701;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 02:20:55.365";69;23341;10601;3;10601;0;0;4;10;185;222;40;10;1;219;698;2444;683;1;1;3657835774;23493;6289;7842;2463;4095;4095;11201;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-22 02:26:33.716";69;22431;11301;1;11301;0;0;4;10;137;222;40;10;0;216;906;1467;1088;5;1;3513000824;22868;5750;10004;3369;842;842;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-22 02:27:01.429";69;11001;11201;1;11201;0;0;3;10;51;222;30;10;2;255;820;2649;93;1;0;17694526;17250;5750;6940;2439;0;0;10801;1;0;0;0;0;0;0;0;0;0;0
"2016-08-22 02:27:44.628";69;61631;10101;1;10101;0;0;5;10;65;222;54;14;1;217;834;2298;1909;6;1;2293070519;28954;5904;10534;2339;1573;726;40031;10301;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 02:28:32.728";69;31051;21501;1;21501;0;0;6;10;33;222;71;21;0;206;802;69;598;5;0;3244687119;34904;5934;12871;2591;1570;723;10101;40031;10301;10201;1;0;0;0;0;0;0;0
"2016-08-22 02:30:20.829";69;62131;20541;4;22631;0;0;5;10;51;222;50;10;221;221;820;185;260;0;0;2353858497;28828;5800;10884;2319;1348;86;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 02:33:46.717";69;10201;1;1;1;0;0;1;10;197;222;10;10;2;255;966;61456;0;0;1;668522537;5710;5710;2423;2423;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 02:33:57.825";69;10501;10701;2;10701;0;0;3;10;108;222;30;10;0;255;877;8393;681;1;1;4214358322;17380;5782;7316;2799;0;0;10801;1;0;0;0;0;0;0;0;0;0;0
"2016-08-22 02:34:24.532";69;10101;40031;1;40031;0;0;4;10;22;222;40;10;226;255;791;18326;29;0;1;2175620402;23050;5914;8195;1019;847;0;10301;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-22 02:36:13.153";69;20711;11501;3;10101;0;0;5;10;236;222;50;10;5;6;749;427;53;0;0;4102953415;28734;5873;11376;2500;847;0;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 02:36:58.184";69;11201;10801;1;10801;0;0;2;10;59;222;20;10;1;255;828;7629;155;0;1;2149766211;11500;5736;4501;1712;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 02:37:02.424";69;21731;40031;1;40031;0;0;4;10;117;222;40;10;214;214;886;2394;617;0;1;3114740552;22830;5721;9550;2190;1486;639;11201;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-22 02:39:52.309";69;61531;61931;5;61431;0;0;6;10;245;222;60;10;219;217;758;204;625;2;0;2462619351;34676;5827;12842;2482;2164;640;11501;40031;10301;10801;1;0;0;0;0;0;0;0
"2016-08-22 02:39:54.557";69;61331;61431;5;23241;0;0;6;10;124;222;60;10;247;242;893;52;402;2;0;2134938151;34435;5848;12937;3097;2276;730;10101;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-22 02:40:10.372";69;10011;1;1;1;0;0;1;10;245;222;10;10;6;255;1014;5392;0;0;0;656070887;5578;5578;2869;2869;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 02:40:33.049";69;50131;50331;5;50331;0;0;6;10;208;222;60;10;225;226;721;64;1386;29;0;3797883231;35205;5919;14643;2514;5689;809;23341;11001;11201;10801;1;0;0;0;0;0;0;0
"2016-08-22 02:41:45.812";69;50331;23341;1;23341;0;0;5;10;2;222;50;10;217;225;771;143;754;7;1;1777152897;29309;5957;12339;2693;4880;785;10501;10301;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 02:42:17.185";69;21501;10101;1;10101;0;0;5;10;3;222;50;10;0;2;772;4243;443;5;1;3971225265;28725;5974;11347;2451;847;0;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 02:42:29.193";69;20541;11301;1;11301;0;0;4;10;251;222;40;10;2;220;764;791;334;1;1;3389139674;23001;5910;8580;1930;1262;1262;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-22 02:45:40.16";69;60201;61831;5;61431;0;0;6;10;155;222;60;10;241;239;924;199;466;0;0;2113312401;34341;5812;14797;2572;1505;0;10101;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-22 02:47:32.738";69;21931;21731;5;40331;0;0;5;10;241;222;50;10;228;226;754;68;112;0;0;1451629779;28533;5776;12184;2620;2194;703;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 02:47:52.065";69;30651;21501;2;21501;0;0;6;10;0;222;60;10;2;224;769;356;1297;19;1;3480619519;34463;5886;13988;2625;4748;3901;10101;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-22 02:47:57.397";69;10401;11001;3;11301;0;0;4;10;163;222;40;10;0;255;932;1330;49;0;0;2862241674;22987;5746;9201;2267;0;0;11201;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-22 02:48:29.401";69;50431;61931;5;11801;0;0;6;10;90;222;60;10;226;3;859;967;552;16;0;1486142651;34372;5763;13015;1929;2332;808;10101;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-22 02:49:41.86";69;20851;11501;1;11501;0;0;5;10;98;222;50;10;3;226;867;1;530;0;0;4112128315;28761;5900;11467;2591;1649;802;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 02:50:09.649";69;11401;11501;2;10101;0;0;5;10;214;222;50;10;0;255;727;3220;196;0;1;3479715565;28977;5986;11237;3067;847;0;40031;10301;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 02:50:22.484";69;11301;11101;1;11101;0;0;3;10;63;222;30;10;3;255;832;12657;487;0;1;4201249722;17091;5710;6650;1611;0;0;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-22 02:52:58.636";69;30251;60001;3;21501;3;0;6;10;89;222;65;12;0;217;858;33;1257;14;0;185929991;34638;5848;13634;2478;1583;736;11501;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-22 02:53:18.636";69;10701;10201;2;10201;0;0;2;10;4;222;20;10;0;255;773;22273;481;0;1;2038355511;11517;5834;4166;1728;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 02:54:18.336";69;50531;23341;2;23341;0;0;5;10;19;222;50;10;219;227;788;406;422;0;0;1823027797;29032;5859;10788;2369;4878;783;10601;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 02:56:24.177";69;20031;21731;5;21731;0;0;5;10;216;222;50;10;233;5;729;128;20;0;0;1091181879;28644;5860;11870;2490;1491;0;40031;10301;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 02:59:59.637";69;60831;61831;5;61431;0;0;6;10;139;222;60;10;232;231;908;43;523;1;0;2128385051;34451;5792;14105;2586;2278;773;10101;40031;10301;10801;1;0;0;0;0;0;0;0
"2016-08-22 03:02:33.44";69;20441;10501;1;10501;0;0;4;10;92;222;40;10;1;214;861;1065;309;0;0;3277728974;23148;5884;9598;2454;3349;3349;10301;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-22 03:03:51.594";69;60731;11401;5;11401;0;0;6;10;38;222;60;10;3;221;807;57;489;1;0;101818123;34436;5806;14099;2642;1561;714;10101;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-22 03:07:22.2";69;62031;11501;2;21731;0;0;5;10;147;222;52;12;1;212;916;313;366;0;0;2515892319;28632;5771;11203;2327;1543;696;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 03:07:38.121";69;10301;10801;2;10201;0;0;2;10;108;222;20;10;0;255;877;22902;269;0;1;2090784711;11511;5747;4333;1544;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 03:09:13.945";69;61431;10101;1;10101;0;0;5;10;44;222;54;14;2;219;813;1542;1231;5;1;2083353719;28578;5836;8782;944;1546;699;40031;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 03:11:33.192";69;21031;20441;4;20441;0;0;5;10;91;222;50;10;223;230;860;164;117;0;0;3680084493;28632;5743;12100;2643;3484;135;10501;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 03:13:16.04";69;11601;21731;5;11501;0;0;5;10;163;222;50;10;235;6;932;723;64;0;0;551828829;28436;5782;11032;946;1491;0;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 03:14:06.7";69;60631;11401;5;11401;0;0;6;10;120;222;60;10;4;230;889;63;290;0;0;370517223;34536;5796;14599;3162;1604;757;11501;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-22 03:15:24.417";44;23131;22631;5;22631;0;0;5;10;16;222;50;10;234;231;6417;21407;3697;2;90;580037625;56854;17940;32522;16901;32258;63744;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 03:16:12.597";44;21141;11501;1;11501;0;0;5;10;12;222;52;12;0;217;3597;1;3061;52;0;3342612707;26134;26121;21001;20992;7168;7168;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 03:18:38.213";69;40231;11001;5;11001;0;0;4;10;147;222;40;10;3;222;916;112;114;0;0;522183428;22913;5672;8232;1298;805;805;11201;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-22 03:18:45.105";69;40331;10601;4;10501;0;0;4;10;75;222;40;10;2;3;844;887;577;6;0;476308128;22840;5652;7810;2415;1061;1061;11201;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-22 03:23:58.754";69;61931;11501;2;11501;0;0;5;10;179;222;50;10;2;217;692;634;557;1;1;2299622019;28710;5858;10008;2190;1524;677;40031;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 03:24:14.956";69;50031;21501;2;21501;0;0;6;10;12;222;60;10;1;219;781;197;1402;23;1;724420823;34524;5844;13260;2419;1590;743;10101;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-22 03:24:26.844";69;10601;11201;2;11201;0;0;3;10;46;222;30;10;0;255;815;5659;1797;8;1;4286447822;17188;5704;5395;878;0;0;10801;1;0;0;0;0;0;0;0;0;0;0
"2016-08-22 03:28:54.213";69;11101;10201;1;10201;0;0;2;10;55;222;20;10;1;255;824;31396;363;0;1;2064569511;11381;5698;5039;2601;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 03:30:13.637";69;62231;22431;4;10101;2;0;5;10;252;222;51;11;235;232;765;113;256;0;0;2608138077;28447;5800;12396;2371;1572;734;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 03:31:06.521";44;22631;11001;2;40031;0;0;4;10;11;222;40;10;2;223;5644;11186;1951;3;0;2831374170;22;10;22282;22274;34306;34304;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 03:32:24.448";69;40031;11201;3;10301;0;0;3;10;243;222;30;10;1;217;756;47890;3567;0;1;1920175576;17109;5625;7360;2843;847;847;10801;1;0;0;0;0;0;0;0;0;0;0
"2016-08-22 03:35:03.945";69;10201;1;1;1;0;0;1;10;202;222;10;10;2;255;971;61617;0;0;1;668522537;5683;5683;2438;2438;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 03:35:44.928";69;60931;61831;5;61631;0;0;6;10;39;222;60;10;238;240;808;333;803;4;0;1899006551;34223;5789;13752;2580;2164;668;10101;40031;10301;10201;1;0;0;0;0;0;0;0
"2016-08-22 03:36:52.988";69;60001;11501;1;11501;0;0;5;10;219;222;54;14;0;255;732;2221;1041;24;1;2382856269;28624;5929;11149;2280;838;0;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 03:39:41.016";69;22431;11301;1;11301;0;0;4;10;142;222;40;10;1;219;911;1473;1090;5;1;3513000824;22613;5710;10019;3376;838;838;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-22 03:44:39.72";69;61331;11401;5;23241;0;0;6;10;128;222;60;10;5;231;897;52;402;2;0;4141191719;34331;5784;14394;3111;1569;731;10101;40031;10301;10801;1;0;0;0;0;0;0;0
"2016-08-22 03:45:08.869";69;20141;10601;2;40031;0;0;4;10;63;222;40;10;0;221;3136;3170;371;3;0;3271175274;22775;5926;8100;2203;3231;3231;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-22 03:47:16.132";69;21731;40031;1;40031;1;0;4;10;121;222;40;10;214;214;890;2405;618;0;1;3114740552;22705;5648;9575;2204;1482;644;11201;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-22 03:48:49.358";69;11001;11201;1;11201;0;0;3;10;56;222;30;10;0;255;825;2670;93;1;1;17694526;17241;5757;6934;2417;0;0;10801;1;0;0;0;0;0;0;0;0;0;0
"2016-08-22 03:48:50.62";69;60331;61631;5;11401;0;0;6;10;227;222;60;10;231;233;740;53;310;0;0;2069403151;34311;5742;12345;1815;2295;735;10101;40031;10301;10801;1;0;0;0;0;0;0;0
"2016-08-22 03:51:11.257";69;22531;21731;5;10101;0;0;5;10;36;222;50;10;224;224;805;18;154;0;0;1058409579;28235;5760;11497;2455;2218;736;40031;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 03:51:50.213";69;22131;21731;5;10101;0;0;5;10;0;222;50;10;221;221;769;281;257;1;0;1241912379;28164;5760;12780;2692;2233;751;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 03:52:06.328";44;20841;22731;2;22731;2;0;5;10;111;222;50;10;215;223;3952;108;838;0;81;815556090;9238;38932;45322;2830;61708;25856;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 03:52:52.608";69;10911;11201;2;11201;0;0;3;10;254;222;30;10;1;1;767;0;300;0;0;11796376;17242;5758;6348;1831;0;0;10801;1;0;0;0;0;0;0;0;0;0;0
"2016-08-22 03:54:18.848";69;21831;10401;5;10101;0;0;5;10;41;222;50;10;5;231;810;10;117;0;0;2842536913;28395;5665;11645;2414;726;726;11001;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 03:54:20.412";69;30751;30551;3;30651;1;0;7;10;95;222;72;10;210;209;864;0;993;7;0;1011843564;40258;5813;16076;2583;1504;47;21501;10101;40031;11201;10801;1;0;0;0;0;0;0
"2016-08-22 03:55:38.384";69;62131;10401;4;22631;0;0;5;10;56;222;50;10;1;219;825;185;260;0;0;1109986517;28461;5755;9980;2307;58;58;10601;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 03:56:06.504";69;10011;1;1;1;0;0;1;10;250;222;10;10;6;7;1019;5392;0;0;0;656070887;5615;5615;2857;2857;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 03:57:10.157";69;30451;60001;2;21501;0;0;6;10;139;222;63;10;0;221;1164;213;2075;64;0;199036991;34286;5849;13870;2710;1593;755;11501;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-22 03:58:37.709";69;22331;22431;5;10101;0;0;5;10;183;222;50;10;252;250;696;591;574;7;0;4288258873;28252;5721;12845;2815;1621;759;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 03:59:11.34";69;50431;61931;5;11801;0;0;6;10;94;222;60;10;228;4;863;967;552;16;0;1754842951;34141;5688;12532;1932;2331;811;10101;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-22 04:03:05.681";44;22731;40031;2;40031;0;0;4;10;138;222;40;10;225;225;5771;9812;1921;1;0;2831374169;51989;51978;57610;57602;32770;32768;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 04:03:19.944";69;11501;40031;1;40031;0;0;4;10;186;222;40;10;233;255;699;13457;11;0;1;2444317502;22912;5855;8365;994;838;0;11201;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-22 04:08:03.205";69;60201;61431;5;61831;0;0;6;10;159;222;60;10;235;235;928;199;468;0;0;2329583901;34272;5740;11910;2581;1538;0;10101;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-22 04:08:43.776";44;22831;20141;5;20141;0;0;5;10;168;222;50;10;227;223;1705;870;299;0;0;543915277;55474;49674;19624;17410;60848;57600;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 04:12:21.121";69;61231;61431;5;61631;0;0;6;10;52;222;60;10;239;238;821;76;487;3;0;2364316651;34235;5805;13148;2958;2204;666;10101;40031;11101;10801;1;0;0;0;0;0;0;0
"2016-08-22 04:15:08.121";69;62031;21731;2;21731;0;0;5;10;152;222;50;10;219;219;921;313;366;0;0;4079583279;28336;5715;11921;2337;2170;688;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 04:15:45.649";69;23241;10101;2;11501;0;0;5;10;235;222;50;10;2;219;748;261;423;1;0;4281865965;29138;6438;11156;1910;2048;1210;40031;11101;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 04:16:00.865";69;60631;61631;5;11401;0;0;6;10;124;222;60;10;240;243;893;63;291;0;0;2383978351;34328;5728;13885;3170;2313;753;10101;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-22 04:18:49.736";69;21031;20441;4;20441;0;0;5;10;95;222;50;10;223;231;864;165;117;0;1;3680084493;28485;5630;12118;2667;3487;138;10501;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 04:19:06.248";69;11801;20441;3;22731;0;0;5;10;5;222;50;10;223;3;774;1104;126;0;0;3166947843;28729;5776;10445;825;3349;0;10501;10301;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 04:19:48.348";69;61531;21501;5;61631;0;0;6;10;249;222;60;10;1;214;762;204;628;2;0;947226623;34247;5765;12782;2472;1477;639;10101;40031;10301;10201;1;0;0;0;0;0;0;0
"2016-08-22 04:20:25.869";69;11601;20141;5;11501;0;0;5;10;167;222;52;12;216;255;936;728;69;0;0;3370111543;28529;5674;8545;946;3246;0;10601;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 04:20:54.389";69;30551;60001;1;21501;3;0;6;10;190;222;75;22;0;213;703;370;2043;43;1;205590491;34038;5817;13793;2641;1457;619;11501;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-22 04:22:24.632";69;50531;23341;2;23341;0;0;5;10;24;222;50;10;220;227;793;409;422;0;0;1895118297;29086;5775;12202;2369;4877;782;10501;10701;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 04:23:12.128";69;22031;10401;5;10101;0;0;5;10;74;222;50;10;5;232;843;53;134;1;0;2855643913;28488;5758;11806;2575;681;681;11001;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 04:23:18.34";69;60731;21501;5;11401;0;0;6;10;43;222;60;10;2;219;812;57;494;1;0;1156945023;34125;5714;14017;2661;1553;715;10101;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-22 04:24:17.216";69;10401;10601;3;11301;0;0;4;10;168;222;40;10;3;255;937;1336;49;0;1;2790151974;22604;5640;8534;2280;0;0;11101;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-22 04:25:07.148";69;61631;10101;1;10101;1;0;5;10;71;222;50;10;0;216;840;2311;1923;6;1;2293070519;28569;5798;10530;2330;1560;722;40031;10301;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 04:26:29.54";69;10301;10201;2;10201;0;0;2;10;112;222;20;10;3;255;881;22993;269;0;1;2012141511;11338;5689;3975;1543;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 04:27:51.94";69;10501;10301;2;10701;0;0;3;10;115;222;30;10;1;255;884;8428;681;1;1;4043964122;17004;5753;6783;2811;0;0;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-22 04:28:42.744";69;31301;50031;3;50031;0;0;7;10;232;222;70;10;217;0;745;4;1239;58;0;3247206838;39945;5746;15768;2659;1581;0;21501;10101;40031;10301;10801;1;0;0;0;0;0;0
"2016-08-22 04:29:42.605";69;10801;1;1;1;0;0;1;10;135;222;10;10;0;255;904;19949;547;5;1;707843537;5764;5764;2789;2789;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 04:30:03.457";69;31131;22431;5;23031;0;0;5;10;210;222;62;22;214;0;1235;5559;865;5;1;766609377;28420;5838;10396;0;1566;704;11301;11101;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 04:31:23.036";69;61431;10101;1;10101;1;0;5;10;49;222;50;10;1;220;818;1548;1243;5;1;2279963519;28350;5730;9150;944;1538;700;40031;10301;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 04:31:24.572";69;22231;11301;1;11301;0;0;4;10;214;222;40;10;1;219;727;795;413;3;0;3657181424;22711;5757;9597;2588;639;639;11101;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-22 04:31:31.46";69;31051;21501;2;21501;0;0;6;10;38;222;65;15;0;206;807;69;600;5;0;3506833519;34245;5834;13969;2613;1552;714;10101;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-22 04:32:57.473";69;21931;40331;5;40331;1;0;5;10;247;222;50;10;1;217;760;68;113;0;0;2477042541;28386;5768;11988;2606;1731;706;11001;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 04:32:59.068";69;21931;40331;5;40331;1;0;5;10;247;222;50;10;1;217;760;68;113;0;0;2175574541;28209;5768;10925;2606;1731;706;10601;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 04:33:48.488";69;11201;10801;1;10801;0;0;2;10;66;222;20;10;1;255;835;7805;155;0;1;2149766211;11420;5720;4526;1728;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 04:35:05.9";69;61731;11401;5;61831;0;0;6;10;255;222;60;10;3;227;768;25;367;1;0;167353123;34139;5787;12552;1086;1594;756;10101;40031;11201;10801;1;0;0;0;0;0;0;0
"2016-08-22 04:35:27.377";69;30251;11401;4;21501;1;0;6;10;96;222;68;18;0;212;865;33;1267;14;0;2405830919;33989;5734;14432;2488;1574;736;11501;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-22 04:36:21.172";69;10201;1;1;1;0;0;1;10;205;222;10;10;2;255;974;61749;0;0;1;668522537;5649;5649;2432;2432;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 04:37:02.14";69;60831;11401;5;61831;0;0;6;10;144;222;60;10;1;217;913;43;525;1;0;3872492219;33983;5703;13523;2603;1608;770;10101;40031;10301;10201;1;0;0;0;0;0;0;0
"2016-08-22 04:37:51.776";69;40231;40031;5;11001;0;0;4;10;150;222;40;10;241;241;919;112;114;0;0;4150189552;22357;5582;9191;1319;1645;807;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-22 04:42:47.032";69;61131;11401;5;61631;1;0;6;10;204;222;60;10;1;219;717;61;497;9;0;4154299119;34060;5764;14593;2624;1510;672;10101;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-22 04:44:47.52";69;30851;31131;1;31131;2;0;7;10;26;222;76;16;0;212;795;0;4568;407;0;124579016;39999;5764;14778;2908;6257;681;50531;23341;10501;10701;10201;1;0;0;0;0;0;0
"2016-08-22 04:48:01.672";69;21501;10101;1;10101;0;0;5;10;10;222;50;10;0;2;779;4286;446;5;1;4194049665;28402;5826;10850;2467;838;0;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 04:49:32.128";69;61331;23241;5;23241;0;0;6;10;131;222;60;10;210;210;900;52;402;2;0;1673369503;34521;5708;13210;3114;2888;736;11501;40031;10301;10801;1;0;0;0;0;0;0;0
"2016-08-22 04:49:51.213";69;61831;10101;1;10101;0;0;5;10;213;222;50;10;0;215;726;535;567;3;1;2109567719;28282;5778;11166;3329;1496;658;40031;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-22 04:50:40.357";44;23131;11501;5;22631;4;0;5;10;26;222;51;11;8;239;6427;21407;3702;2;0;3342612706;49429;49418;24842;24834;62722;62720;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 04:52:51.66";69;22431;11301;1;11301;1;0;4;10;145;222;40;10;0;219;914;1485;1092;5;1;3670288424;22582;5628;10396;3387;862;862;11101;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-22 04:55:32.604";69;40331;11301;4;10501;0;0;4;10;79;222;40;10;255;2;848;888;580;6;1;548397628;22546;5592;9431;2422;1025;1025;11101;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-22 04:57:28.884";69;21731;40031;1;40031;0;0;4;10;124;222;40;10;213;216;893;2416;621;0;1;3114740552;22395;5564;9582;2213;1482;644;11201;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-22 04:58:35.448";69;50131;60001;5;50331;4;0;6;10;215;222;66;13;0;216;728;66;1428;31;0;1462551391;34066;5810;12992;2523;1642;804;11501;40031;10301;10801;1;0;0;0;0;0;0;0
"2016-08-22 05:01:18.78";69;20851;11501;1;11501;0;0;5;10;106;222;50;10;1;225;875;1;532;0;0;39985419;28269;5799;10958;2603;1629;791;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 05:01:50.052";69;23341;10501;3;10601;0;0;4;10;192;222;40;10;2;219;705;2476;693;1;1;3546424074;23100;6088;9852;2502;4095;4095;10701;10801;1;0;0;0;0;0;0;0;0;0
"2016-08-22 05:02:00.452";69;60531;61631;5;11401;0;0;6;10;16;222;60;10;241;242;785;61;348;0;0;1846578151;33953;5793;12768;2578;2218;657;10101;40031;10301;10201;1;0;0;0;0;0;0;0
"2016-08-22 05:04:19.108";69;30751;30551;3;30651;0;0;7;10;98;222;71;10;210;209;867;0;993;7;0;972521564;39679;5727;16968;2572;1495;37;21501;10101;40031;11101;10801;1;0;0;0;0;0;0
"2016-08-22 05:04:46.284";69;11301;11101;1;11101;0;0;3;10;70;222;30;10;3;255;839;12740;488;0;1;4201249722;16838;5636;6640;1622;0;0;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-22 05:08:03.041";69;20031;21731;5;21731;0;0;5;10;223;222;50;10;233;5;736;128;20;0;0;1327113279;28113;5777;12089;2501;1479;0;40031;11201;10801;1;0;0;0;0;0;0;0;0
"2016-08-22 05:08:09.54";69;11101;10801;2;10201;0;0;2;10;61;222;20;10;0;255;830;31573;363;0;1;2143212711;11318;5618;5387;2589;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-22 05:10:37.36";69;11001;11201;1;11201;0;0;3;10;61;222;30;10;1;255;830;2695;93;1;1;17694526;16864;5606;6949;2434;0;0;10801;1;0;0;0;0;0;0;0;0;0;0
"2016-08-22 05:11:17.628";69;20711;11501;3;10101;0;0;5;10;244;222;50;10;6;7;757;428;53;0;0;4089846415;28265;5751;10692;2514;838;0;40031;10301;10801;1;0;0;0;0;0;0;0;0
